     OBJECTID  TRACT        GEOID  Total Population  Total Pop of 1 Race  Pop of 1 race: White  Pop of 1 race: Black  Pop of 1 race: American Indian Alaskan  Pop of 1 race: Asian  Pop of 1 race: Native Hawaiian Pacific Islander  Pop of 1 race: Other Race  Pop 2 or more races: Black and  Pop 2 or more races: American Indian Alaskan and  Pop 2 or more races: Asian and  Pop 2 or more races: Native Hawaiian Pacific Islander and  Total Hispanic Population  Total Non-Minority Population (White Not Hispanic)  Not Hispanic Pop of 1 race: Black  Not Hispanic Pop of 1 race: American Indian Alaskan  Not Hispanic Pop of 1 race: Asian  Not Hispanic Pop of 1 race: Native Hawaiian Pacific Islander  Not Hispanic Pop of 1 race: Other Race  Not Hispanic Pop 2 or more races: Black and  Not Hispanic Pop 2 or more races: American Indian Alaskan and  Not Hispanic Pop 2 or more races: Asian and  Not Hispanic Pop 2 or more races: Native Hawaiian Pacific Islander and  Total Pop 18+  18+ Pop 1 race: White  18+ Pop 1 race: Black  18+ Pop 1 race: American Indian Alaskan  18+ Pop 1 race: Asian  18+ Pop 1 race: Native Hawaiian Pacific Islander  18+ Pop 1 race: Other race  18+ Pop 2 or more races: Black and  18+ Pop 2 or more races: American Indian Alaskan and  18+ Pop 2 or more races: Asian and  18+ Pop 2 or more races: Native Hawaiian Pacific Islander  Hispanic 18+ Pop  Non-Minority 18+ Pop (White Non-Hispanic)  Not Hispanic 18+ Pop 1 race: Black  Not Hispanic 18+ Pop 1 race: American Indian Alaskan  Not Hispanic 18+ Pop 1 race: Asian  Not Hispanic 18+ Pop 1 race: Native Hawaiian Pacific Islander  Not Hispanic 18+ Pop 1 race: Other race  Not Hispanic 18+ Pop 2 or more races: Black and  Not Hispanic 18+ Pop 2 or more races: American Indian Alaskan and  Not Hispanic 18+ Pop 2 or more races: Asian and  Not Hispanic 18+ Pop 2 or more races: Native Hawaiian Pacific Islander and  Total Housing Units  Occupied Housing Units  Vacant Housing Units        ACRES  SQ_MILES  Shape_Length    Shape_Area  FAGI_TOTAL_2010  FAGI_MEDIAN_2010  FAGI_TOTAL_2013  FAGI_MEDIAN_2013  FAGI_TOTAL_2011  FAGI_MEDIAN_2011  FAGI_TOTAL_2012  FAGI_MEDIAN_2012  FAGI_TOTAL_2014  FAGI_MEDIAN_2014  FAGI_TOTAL_2015  FAGI_MEDIAN_2015
92         93   3200  11001003200              4913                 4803                  1114                  2917                                      22                    92                                                1                        657                              56                                                32                              16                                                  1                               1188                                                723                                2836                                                 14                                   92                                                  1                                                  9                                           37                                                 19                                                       13                                                  0                                3957                    973                   2313                                       18                     83                                                 1                         485                                  40                                                 24                                     14                                                  1                       876                                        689                                2248                                                 11                                     83                                                  1                                                    8                                               30                                                 16                                                               11                                                  0                                          1840                    1669                   171   109.925967  0.171759   3050.481050  4.448546e+05     9.104481e+07          27905.50     1.193322e+08           31551.0      103489228.0           29164.0     1.172841e+08           29825.0     1.200061e+08           32218.0     1.390488e+08           35833.5
93         94   9811  11001009811              4365                 4293                    13                  4246                                      12                     4                                                0                         18                              65                                                29                              29                                                  2                                 37                                                 11                                4228                                                 10                                    4                                                  0                                                 12                                           58                                                 24                                                       26                                                  1                                2945                     11                   2864                                        9                      4                                                 0                          14                                  37                                                 22                                     15                                                  2                        25                                          9                                2853                                                  8                                      4                                                  0                                                    9                                               33                                                 18                                                               13                                                  1                                          1979                    1819                   160   115.383996  0.180287   3543.404320  4.669425e+05     3.649002e+07          20544.00     4.151566e+07           18977.0       39029707.0           20337.0     3.950032e+07           18576.0     4.125804e+07           20195.5     4.431519e+07           20516.0
94         95   9901  11001009901              2249                 2212                    94                  2094                                      15                     3                                                0                          6                              30                                                11                               6                                                  4                                 39                                                 74                                2081                                                 15                                    3                                                  0                                                  1                                           29                                                 10                                                        6                                                  4                                1876                     84                   1745                                       10                      3                                                 0                           6                                  23                                                 11                                      6                                                  4                        30                                         68                                1737                                                 10                                      3                                                  0                                                    1                                               22                                                 10                                                                6                                                  4                                          1070                    1007                    63   519.404482  0.811570   5944.800740  2.101955e+06     7.074962e+07          53475.00     6.839131e+07           49969.0       72050910.0           48382.0     7.159753e+07           51018.5     7.528196e+07           52425.0     7.887996e+07           51745.0
95         96   9902  11001009902              2905                 2872                    27                  2813                                      12                     3                                                0                         17                              30                                                12                               8                                                  0                                 44                                                 24                                2789                                                 11                                    3                                                  0                                                  4                                           27                                                 12                                                        8                                                  0                                2273                     25                   2199                                       10                      3                                                 0                          13                                  20                                                 11                                      4                                                  0                        30                                         22                                2182                                                 10                                      3                                                  0                                                    3                                               20                                                 11                                                                4                                                  0                                          1292                    1175                   117   319.871355  0.499799   5340.361444  1.294473e+06     5.435060e+07          38024.00     5.713757e+07           37244.0       54368604.0           36560.0     5.960798e+07           40299.5     5.850916e+07           38499.5     6.216491e+07           38607.0
96         97   9903  11001009903              1851                 1809                    17                  1774                                       3                     2                                                0                         13                              40                                                23                               5                                                  0                                 30                                                 16                                1760                                                  2                                    2                                                  0                                                  3                                           37                                                 22                                                        5                                                  0                                1358                     15                   1306                                        3                      0                                                 0                           6                                  26                                                 15                                      4                                                  0                        19                                         14                                1297                                                  2                                      0                                                  0                                                    2                                               23                                                 14                                                                4                                                  0                                           722                     644                    78    92.868668  0.145107   3223.432199  3.758262e+05     3.245655e+07          33233.50     3.511873e+07           33430.0       32138301.0           32154.0     3.399620e+07           33445.5     3.613354e+07           33897.0     4.001264e+07           36360.5
97         98   9904  11001009904              2243                 2215                    63                  2055                                       8                     7                                                0                         82                              26                                                14                               4                                                  0                                162                                                 22                                2024                                                  6                                    7                                                  0                                                  1                                           19                                                 14                                                        4                                                  0                                1546                     46                   1417                                        8                      3                                                 0                          51                                  19                                                 11                                      3                                                  0                        98                                         19                                1401                                                  6                                      3                                                  0                                                    1                                               16                                                 11                                                                3                                                  0                                          1137                     874                   263   104.966126  0.164010   2987.978458  4.247828e+05     2.676787e+07          26576.50     3.549444e+07           27487.0       27871815.0           26508.0     3.112058e+07           25681.5     3.407778e+07           28267.0     3.824322e+07           29601.5
98         99   9905  11001009905              2795                 2729                    24                  2676                                       7                     3                                                2                         17                              57                                                25                               0                                                  4                                 52                                                 20                                2656                                                  7                                    3                                                  2                                                  2                                           49                                                 24                                                        0                                                  4                                2012                     22                   1933                                        6                      3                                                 2                          12                                  31                                                 18                                      0                                                  3                        29                                         19                                1923                                                  6                                      3                                                  2                                                    0                                               29                                                 17                                                                0                                                  3                                          1330                    1104                   226   106.606375  0.166572   2908.054569  4.314207e+05     3.081917e+07          26468.00     3.615035e+07           27355.0       31738883.0           25668.0     3.432070e+07           25986.0     3.563836e+07           26497.0     4.006808e+07           28297.0
99        100   9906  11001009906              1296                 1264                    11                  1241                                       3                     3                                                0                          6                              28                                                15                               3                                                  0                                 31                                                  8                                1227                                                  1                                    3                                                  0                                                  0                                           24                                                 12                                                        2                                                  0                                1001                     11                    956                                        2                      3                                                 0                           6                                  19                                                 12                                      2                                                  0                        23                                          8                                 948                                                  1                                      3                                                  0                                                    0                                               16                                                 10                                                                2                                                  0                                           756                     592                   164    61.268934  0.095733   2139.297318  2.479466e+05     1.691331e+07          27813.00     2.193172e+07           26833.0       17588909.0           26361.0     1.939957e+07           29004.0     2.281341e+07           28540.0     2.428853e+07           28732.0
100       101   9907  11001009907              2836                 2789                    13                  2763                                       4                     6                                                1                          2                              47                                                22                               7                                                  2                                 30                                                 10                                2746                                                  3                                    6                                                  1                                                  0                                           40                                                 22                                                        7                                                  2                                1893                     11                   1847                                        2                      4                                                 1                           2                                  26                                                 13                                      3                                                  0                        21                                          8                                1835                                                  1                                      4                                                  1                                                    0                                               23                                                 13                                                                3                                                  0                                          1176                    1097                    79   115.374895  0.180273   3177.056629  4.669056e+05     2.793089e+07          23122.00     3.145298e+07           22424.0       29040909.0           22048.5     3.036792e+07           21635.5     3.164654e+07           23380.0     3.349632e+07           23804.5
101       102  10100  11001010100              2621                 2540                  1672                   393                                       4                   388                                                2                         81                              25                                                22                              33                                                  2                                298                                               1477                                 381                                                  4                                  382                                                  2                                                 14                                           18                                                 16                                                       30                                                  1                                2529                   1639                    370                                        4                    373                                                 2                          67                                  21                                                 19                                     32                                                  2                       268                                       1457                                 360                                                  4                                    367                                                  2                                                   14                                               15                                                 14                                                               29                                                  1                                          2067                    1794                   273   143.245780  0.223822   3436.583212  5.796951e+05     9.465525e+07          55985.50     1.222094e+08           64721.0      108470412.0           59866.0     1.312142e+08           67512.0     9.240631e+07           66081.5     1.167649e+08           71341.0
102       103  10200  11001010200              2324                 2208                  1132                   918                                       8                   118                                                1                         31                              78                                                37                              28                                                  1                                138                                               1057                                 900                                                  5                                  118                                                  1                                                  8                                           64                                                 30                                                       27                                                  1                                2193                   1097                    857                                        8                    111                                                 1                          31                                  58                                                 35                                     20                                                  1                       128                                       1029                                 839                                                  5                                    111                                                  1                                                    8                                               47                                                 30                                                               19                                                  1                                          1654                    1465                   189   342.522801  0.535192   5083.272010  1.386141e+06     8.726014e+07          60379.50     1.037627e+08           62109.0      103406574.0           61275.0     1.115252e+08           63261.5     1.096197e+08           62140.0     1.357204e+08           67011.0
103       104  10300  11001010300              3187                 3057                   725                  1915                                      36                    67                                                3                        311                              68                                                37                              27                                                  9                                527                                                606                                1872                                                 17                                   66                                                  3                                                 14                                           61                                                 25                                                       25                                                  3                                2677                    655                   1623                                       31                     62                                                 3                         216                                  53                                                 29                                     13                                                  8                       384                                        559                                1589                                                 17                                     61                                                  3                                                    7                                               47                                                 20                                                               12                                                  3                                          1306                    1173                   133   268.325773  0.419259   5400.810304  1.085876e+06     6.703388e+07          35106.50     7.667241e+07           36564.5       70736519.0           35263.0     7.527505e+07           35107.0     8.032339e+07           36951.0     8.684295e+07           36933.0
104       105  10400  11001010400              4365                 4281                   129                  4115                                       9                    12                                                1                         15                              75                                                43                              19                                                  4                                 85                                                105                                4082                                                  7                                   12                                                  1                                                  0                                           67                                                 41                                                       17                                                  3                                3362                    114                   3157                                        7                     10                                                 1                          13                                  55                                                 33                                      9                                                  4                        64                                         98                                3133                                                  5                                     10                                                  1                                                    0                                               48                                                 31                                                                8                                                  3                                          1828                    1528                   300   670.386912  1.047480   7779.672186  2.712960e+06     4.191621e+07          26314.00     4.584853e+07           24753.0       44255870.0           25687.0     4.650228e+07           26338.0     4.767178e+07           25165.5     5.009279e+07           25363.0
105       106   7503  11001007503              2425                 2388                    39                  2319                                       8                     6                                                0                         16                              34                                                14                               4                                                  4                                 37                                                 37                                2308                                                  2                                    6                                                  0                                                  3                                           30                                                 14                                                        4                                                  4                                1641                     39                   1561                                        5                      5                                                 0                          13                                  16                                                 12                                      1                                                  3                        22                                         37                                1555                                                  2                                      5                                                  0                                                    3                                               16                                                 12                                                                1                                                  3                                          1000                     857                   143   123.492711  0.192957   2859.529841  4.997573e+05     2.671886e+07          24918.00     2.913529e+07           23253.0       28871602.0           24616.5     2.834022e+07           22439.5     3.089242e+07           22427.0     3.467521e+07           23658.0
106       107   7504  11001007504              2451                 2406                    25                  2370                                       5                     4                                                0                          2                              45                                                18                               6                                                  0                                  6                                                 24                                2370                                                  5                                    4                                                  0                                                  0                                           42                                                 17                                                        6                                                  0                                1652                     22                   1589                                        3                      4                                                 0                           2                                  32                                                 12                                      4                                                  0                         6                                         21                                1589                                                  3                                      4                                                  0                                                    0                                               29                                                 11                                                                4                                                  0                                          1215                    1007                   208   196.829617  0.307546   4403.700241  7.965412e+05     2.297827e+07          22252.00     2.849370e+07           20654.0       25984323.0           21037.0     2.708671e+07           19965.0     2.957999e+07           21006.5     3.182714e+07           22229.5
107       108   1902  11001001902              1969                 1891                   237                  1537                                       2                    24                                                0                         91                              68                                                29                              10                                                  0                                179                                                177                                1525                                                  0                                   24                                                  0                                                  5                                           52                                                 23                                                       10                                                  0                                1625                    201                   1284                                        2                     24                                                 0                          61                                  45                                                 23                                      4                                                  0                       126                                        161                                1275                                                  0                                     24                                                  0                                                    3                                               31                                                 18                                                                4                                                  0                                           861                     807                    54   219.469576  0.342921   3998.172028  8.881619e+05     5.866876e+07          46399.00     6.064391e+07           46000.5       59659989.0           47090.0     6.149312e+07           49240.0     6.737003e+07           49598.0     7.150816e+07           51168.0
108       109   2001  11001002001              2340                 2244                   598                  1172                                      10                    61                                                4                        399                              69                                                26                              16                                                  2                                629                                                441                                1138                                                  6                                   58                                                  4                                                 10                                           43                                                 20                                                       11                                                  1                                1897                    503                    980                                        7                     48                                                 4                         288                                  52                                                 22                                      5                                                  2                       470                                        384                                 951                                                  3                                     46                                                  4                                                    1                                               34                                                 18                                                                2                                                  1                                          1026                     915                   111   156.381487  0.244346   4208.850577  6.328534e+05     7.423845e+07          32239.00     7.779618e+07           32255.0       72835604.0           33930.5     8.940279e+07           33028.0     8.989721e+07           31824.0     9.428866e+07           34251.0
109       110   2002  11001002002              3813                 3611                   778                  2297                                      14                    54                                                9                        459                             106                                                31                              30                                                 55                                794                                                577                                2247                                                  9                                   53                                                  2                                                 36                                           75                                                 25                                                       29                                                 11                                2994                    624                   1869                                       12                     48                                                 9                         303                                  69                                                 26                                     14                                                 39                       541                                        487                                1829                                                  9                                     47                                                  2                                                   15                                               55                                                 20                                                               13                                                 11                                          1436                    1334                   102   209.834847  0.327867   4418.371751  8.491715e+05     9.955100e+07          34078.00     1.111068e+08           34515.0      103023441.0           32810.0     1.162282e+08           33151.0     1.278832e+08           38577.0     1.379686e+08           39738.5
110       111   2101  11001002101              5309                 5075                   675                  3301                                      34                    99                                                9                        957                             128                                                47                              26                                                  6                               1651                                                260                                3203                                                 13                                   95                                                  1                                                  6                                           72                                                 36                                                       17                                                  4                                4155                    536                   2685                                       24                     77                                                 6                         658                                  88                                                 33                                     17                                                  6                      1152                                        239                                2619                                                  7                                     74                                                  1                                                    2                                               54                                                 25                                                               12                                                  4                                          2183                    1983                   200   148.526207  0.232072   3187.288051  6.010642e+05     9.431249e+07          26813.00     1.119406e+08           28176.5      100905873.0           27449.5     1.075708e+08           27870.5     1.128889e+08           29257.0     1.261899e+08           30443.0
111       112   2102  11001002102              4648                 4523                   398                  3583                                      15                    27                                                0                        500                             110                                                47                              15                                                  3                                724                                                278                                3512                                                 12                                   27                                                  0                                                 13                                           76                                                 37                                                        8                                                  3                                3652                    334                   2881                                        7                     23                                                 0                         322                                  73                                                 35                                     12                                                  3                       476                                        252                                2834                                                  6                                     23                                                  0                                                    4                                               51                                                 28                                                                7                                                  3                                          2173                    1900                   273   179.364858  0.280258   3547.753543  7.258638e+05     9.276696e+07          32803.00     1.136495e+08           33861.5      103545279.0           33094.0     1.075904e+08           34640.0     1.198458e+08           36433.5     1.300314e+08           38248.0
112       113   2201  11001002201              3442                 3354                   432                  2331                                      12                    55                                                0                        524                              59                                                22                              10                                                  3                                823                                                227                                2281                                                  4                                   55                                                  0                                                 10                                           36                                                 20                                                        8                                                  2                                2724                    354                   1903                                        9                     47                                                 0                         352                                  38                                                 18                                      6                                                  3                       569                                        198                                1869                                                  4                                     47                                                  0                                                    4                                               29                                                 16                                                                4                                                  2                                          1186                    1110                    76   102.580516  0.160282   2575.698246  4.151286e+05     7.040084e+07          30903.00     8.514917e+07           32313.0       75036081.0           31369.5     7.952471e+07           31352.5     9.145668e+07           36545.0     1.009758e+08           38447.0
